<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.12	00:49:00	1.07617	1.07617	1.07615	1.07617	3	0	22
2023.12.12	00:50:00	1.07617	1.07617	1.07616	1.07617	5	0	22
2023.12.12	00:51:00	1.07617	1.07626	1.07617	1.07623	8	0	23
2023.12.12	00:52:00	1.07623	1.07636	1.07623	1.07623	4	0	4
2023.12.12	00:53:00	1.07620	1.07630	1.07620	1.07623	6	0	20
2023.12.12	00:54:00	1.07623	1.07631	1.07621	1.07623	5	0	15
2023.12.12	00:55:00	1.07626	1.07629	1.07626	1.07629	3	0	25
2023.12.12	00:56:00	1.07629	1.07637	1.07629	1.07637	3	0	7
2023.12.12	00:57:00	1.07643	1.07643	1.07629	1.07629	7	0	4
2023.12.12	00:58:00	1.07628	1.07632	1.07628	1.07632	3	0	22
2023.12.12	00:59:00	1.07641	1.07643	1.07632	1.07632	3	0	16
2023.12.12	01:00:00	1.07627	1.07634	1.07621	1.07626	21	0	26
2023.12.12	01:01:00	1.07626	1.07638	1.07624	1.07637	12	0	6
2023.12.12	01:02:00	1.07637	1.07638	1.07632	1.07633	11	0	10
2023.12.12	01:03:00	1.07634	1.07634	1.07632	1.07632	4	0	10
2023.12.12	01:04:00	1.07633	1.07643	1.07633	1.07636	14	0	0
2023.12.12	01:05:00	1.07636	1.07637	1.07635	1.07637	3	0	10
2023.12.12	01:06:00	1.07637	1.07637	1.07636	1.07637	3	0	10
2023.12.12	01:07:00	1.07637	1.07637	1.07636	1.07636	2	0	10
2023.12.12	01:08:00	1.07636	1.07636	1.07632	1.07632	6	0	10
2023.12.12	01:09:00	1.07632	1.07632	1.07632	1.07632	1	0	11
2023.12.12	01:10:00	1.07633	1.07643	1.07630	1.07643	8	0	11
2023.12.12	01:11:00	1.07642	1.07642	1.07640	1.07641	4	0	13
2023.12.12	01:12:00	1.07641	1.07643	1.07640	1.07642	5	0	10
2023.12.12	01:13:00	1.07642	1.07643	1.07632	1.07642	10	0	10
2023.12.12	01:14:00	1.07642	1.07642	1.07642	1.07642	1	0	10
2023.12.12	01:15:00	1.07643	1.07643	1.07636	1.07638	6	0	8
2023.12.12	01:16:00	1.07637	1.07639	1.07634	1.07638	10	0	8
2023.12.12	01:17:00	1.07634	1.07637	1.07634	1.07637	7	0	8
2023.12.12	01:18:00	1.07636	1.07637	1.07635	1.07637	4	0	8
2023.12.12	01:19:00	1.07636	1.07643	1.07636	1.07643	7	0	8
2023.12.12	01:20:00	1.07642	1.07642	1.07640	1.07642	6	0	8
2023.12.12	01:21:00	1.07639	1.07639	1.07635	1.07636	9	0	8
2023.12.12	01:22:00	1.07636	1.07638	1.07633	1.07638	7	0	8
2023.12.12	01:23:00	1.07636	1.07638	1.07635	1.07638	3	0	8
2023.12.12	01:24:00	1.07636	1.07639	1.07636	1.07638	4	0	8
2023.12.12	01:25:00	1.07641	1.07643	1.07633	1.07642	11	0	5
2023.12.12	01:26:00	1.07643	1.07643	1.07642	1.07643	3	0	7
2023.12.12	01:27:00	1.07641	1.07643	1.07640	1.07643	3	0	8
2023.12.12	01:28:00	1.07641	1.07643	1.07640	1.07643	6	0	8
2023.12.12	01:29:00	1.07643	1.07643	1.07642	1.07643	3	0	8
2023.12.12	01:30:00	1.07642	1.07643	1.07634	1.07638	9	0	8
2023.12.12	01:31:00	1.07636	1.07638	1.07636	1.07638	5	0	8
2023.12.12	01:32:00	1.07635	1.07638	1.07635	1.07638	4	0	8
2023.12.12	01:33:00	1.07636	1.07638	1.07635	1.07638	6	0	8
2023.12.12	01:34:00	1.07636	1.07641	1.07636	1.07636	6	0	8
2023.12.12	01:35:00	1.07636	1.07637	1.07632	1.07634	18	0	8
2023.12.12	01:36:00	1.07635	1.07635	1.07632	1.07633	6	0	8
2023.12.12	01:37:00	1.07631	1.07640	1.07631	1.07639	7	0	8
2023.12.12	01:38:00	1.07639	1.07639	1.07638	1.07639	9	0	8
2023.12.12	01:39:00	1.07636	1.07639	1.07636	1.07638	8	0	8
2023.12.12	01:40:00	1.07636	1.07639	1.07633	1.07639	8	0	8
2023.12.12	01:41:00	1.07638	1.07639	1.07637	1.07639	6	0	8
2023.12.12	01:42:00	1.07638	1.07639	1.07638	1.07639	2	0	8
2023.12.12	01:43:00	1.07638	1.07639	1.07636	1.07639	8	0	8
2023.12.12	01:44:00	1.07637	1.07639	1.07637	1.07639	7	0	8
2023.12.12	01:45:00	1.07638	1.07643	1.07638	1.07643	6	0	8
2023.12.12	01:46:00	1.07644	1.07644	1.07641	1.07643	6	0	8
2023.12.12	01:47:00	1.07645	1.07647	1.07641	1.07643	8	0	0
2023.12.12	01:48:00	1.07643	1.07643	1.07635	1.07638	6	0	7
2023.12.12	01:49:00	1.07643	1.07643	1.07634	1.07638	9	0	0
2023.12.12	01:50:00	1.07639	1.07639	1.07633	1.07635	10	0	6
2023.12.12	01:51:00	1.07634	1.07638	1.07633	1.07635	21	0	8
2023.12.12	01:52:00	1.07636	1.07640	1.07636	1.07638	9	0	8
2023.12.12	01:53:00	1.07639	1.07640	1.07638	1.07640	12	0	8
2023.12.12	01:54:00	1.07641	1.07649	1.07641	1.07648	7	0	7
2023.12.12	01:55:00	1.07648	1.07648	1.07646	1.07648	5	0	8
2023.12.12	01:56:00	1.07649	1.07649	1.07648	1.07649	5	0	8
2023.12.12	01:57:00	1.07648	1.07650	1.07648	1.07650	2	0	11
2023.12.12	01:58:00	1.07651	1.07652	1.07647	1.07651	8	0	0
2023.12.12	01:59:00	1.07650	1.07651	1.07648	1.07649	10	0	8
2023.12.12	02:00:00	1.07650	1.07655	1.07648	1.07651	19	0	0
2023.12.12	02:01:00	1.07652	1.07656	1.07651	1.07652	14	0	0
2023.12.12	02:02:00	1.07647	1.07647	1.07641	1.07642	18	0	0
2023.12.12	02:03:00	1.07638	1.07642	1.07637	1.07642	12	0	0
2023.12.12	02:04:00	1.07642	1.07642	1.07640	1.07642	4	0	0
2023.12.12	02:05:00	1.07643	1.07648	1.07643	1.07647	14	0	0
2023.12.12	02:06:00	1.07642	1.07649	1.07642	1.07647	19	0	0
2023.12.12	02:07:00	1.07648	1.07652	1.07647	1.07647	21	0	0
2023.12.12	02:08:00	1.07648	1.07648	1.07643	1.07647	8	0	0
2023.12.12	02:09:00	1.07646	1.07648	1.07645	1.07647	8	0	0
2023.12.12	02:10:00	1.07646	1.07648	1.07644	1.07647	9	0	0
2023.12.12	02:11:00	1.07646	1.07647	1.07641	1.07642	8	0	0
2023.12.12	02:12:00	1.07643	1.07652	1.07642	1.07649	16	0	0
2023.12.12	02:13:00	1.07650	1.07652	1.07646	1.07649	7	0	0
2023.12.12	02:14:00	1.07648	1.07648	1.07634	1.07641	21	0	0
2023.12.12	02:15:00	1.07642	1.07642	1.07638	1.07642	17	0	0
2023.12.12	02:16:00	1.07641	1.07647	1.07641	1.07642	18	0	0
2023.12.12	02:17:00	1.07641	1.07642	1.07639	1.07641	13	0	0
2023.12.12	02:18:00	1.07640	1.07647	1.07640	1.07646	11	0	0
2023.12.12	02:19:00	1.07647	1.07652	1.07644	1.07652	6	0	0
2023.12.12	02:20:00	1.07652	1.07657	1.07648	1.07652	16	0	0
2023.12.12	02:21:00	1.07657	1.07657	1.07644	1.07651	17	0	0
2023.12.12	02:22:00	1.07651	1.07659	1.07651	1.07655	12	0	0
2023.12.12	02:23:00	1.07655	1.07659	1.07652	1.07653	18	0	0
2023.12.12	02:24:00	1.07653	1.07656	1.07649	1.07652	24	0	0
2023.12.12	02:25:00	1.07653	1.07656	1.07648	1.07648	27	0	0
2023.12.12	02:26:00	1.07651	1.07653	1.07650	1.07652	9	0	0
2023.12.12	02:27:00	1.07653	1.07657	1.07649	1.07652	13	0	0
2023.12.12	02:28:00	1.07651	1.07657	1.07651	1.07656	12	0	0
2023.12.12	02:29:00	1.07657	1.07657	1.07655	1.07657	10	0	0
2023.12.12	02:30:00	1.07657	1.07658	1.07655	1.07658	16	0	0
2023.12.12	02:31:00	1.07657	1.07659	1.07653	1.07655	19	0	0
2023.12.12	02:32:00	1.07653	1.07656	1.07646	1.07649	18	0	0
2023.12.12	02:33:00	1.07651	1.07657	1.07649	1.07652	28	0	0
2023.12.12	02:34:00	1.07652	1.07654	1.07652	1.07653	14	0	0
2023.12.12	02:35:00	1.07654	1.07662	1.07653	1.07658	24	0	0
2023.12.12	02:36:00	1.07657	1.07658	1.07656	1.07656	14	0	0
2023.12.12	02:37:00	1.07657	1.07658	1.07653	1.07654	17	0	0
2023.12.12	02:38:00	1.07653	1.07659	1.07653	1.07659	16	0	0
2023.12.12	02:39:00	1.07658	1.07660	1.07657	1.07658	16	0	0
2023.12.12	02:40:00	1.07659	1.07661	1.07654	1.07659	22	0	0
2023.12.12	02:41:00	1.07660	1.07660	1.07653	1.07653	12	0	0
2023.12.12	02:42:00	1.07653	1.07660	1.07653	1.07658	9	0	0
2023.12.12	02:43:00	1.07657	1.07659	1.07657	1.07658	4	0	0
2023.12.12	02:44:00	1.07657	1.07657	1.07649	1.07656	16	0	0
2023.12.12	02:45:00	1.07654	1.07659	1.07652	1.07656	33	0	0
2023.12.12	02:46:00	1.07656	1.07660	1.07656	1.07658	20	0	0
2023.12.12	02:47:00	1.07659	1.07661	1.07658	1.07659	18	0	0
2023.12.12	02:48:00	1.07658	1.07660	1.07658	1.07659	13	0	0
2023.12.12	02:49:00	1.07660	1.07661	1.07659	1.07660	12	0	0
2023.12.12	02:50:00	1.07657	1.07661	1.07657	1.07659	12	0	0
2023.12.12	02:51:00	1.07654	1.07655	1.07649	1.07652	28	0	0
2023.12.12	02:52:00	1.07653	1.07659	1.07653	1.07654	22	0	0
2023.12.12	02:53:00	1.07656	1.07657	1.07640	1.07643	35	0	0
2023.12.12	02:54:00	1.07644	1.07648	1.07630	1.07634	25	0	0
2023.12.12	02:55:00	1.07638	1.07659	1.07633	1.07659	34	0	0
2023.12.12	02:56:00	1.07657	1.07661	1.07653	1.07653	27	0	0
2023.12.12	02:57:00	1.07656	1.07657	1.07650	1.07656	18	0	0
2023.12.12	02:58:00	1.07657	1.07657	1.07648	1.07651	15	0	0
2023.12.12	02:59:00	1.07652	1.07652	1.07649	1.07651	18	0	0
2023.12.12	03:00:00	1.07651	1.07658	1.07648	1.07657	26	0	0
2023.12.12	03:01:00	1.07658	1.07658	1.07648	1.07648	15	0	0
2023.12.12	03:02:00	1.07646	1.07649	1.07642	1.07643	19	0	0
2023.12.12	03:03:00	1.07644	1.07656	1.07643	1.07656	29	0	0
2023.12.12	03:04:00	1.07657	1.07660	1.07653	1.07657	25	0	0
2023.12.12	03:05:00	1.07658	1.07658	1.07653	1.07654	18	0	0
2023.12.12	03:06:00	1.07655	1.07667	1.07654	1.07663	23	0	0
2023.12.12	03:07:00	1.07658	1.07662	1.07657	1.07659	15	0	0
2023.12.12	03:08:00	1.07658	1.07672	1.07658	1.07672	26	0	0
2023.12.12	03:09:00	1.07673	1.07677	1.07670	1.07677	21	0	0
2023.12.12	03:10:00	1.07678	1.07682	1.07677	1.07677	28	0	0
2023.12.12	03:11:00	1.07672	1.07682	1.07672	1.07681	27	0	0
2023.12.12	03:12:00	1.07682	1.07684	1.07680	1.07683	29	0	0
2023.12.12	03:13:00	1.07682	1.07683	1.07678	1.07678	21	0	0
2023.12.12	03:14:00	1.07673	1.07673	1.07646	1.07651	19	0	0
2023.12.12	03:15:00	1.07652	1.07657	1.07643	1.07652	39	0	0
2023.12.12	03:16:00	1.07650	1.07663	1.07650	1.07663	32	0	0
2023.12.12	03:17:00	1.07664	1.07675	1.07663	1.07663	39	0	0
2023.12.12	03:18:00	1.07664	1.07677	1.07664	1.07677	21	0	0
2023.12.12	03:19:00	1.07676	1.07682	1.07675	1.07676	29	0	0
2023.12.12	03:20:00	1.07678	1.07687	1.07676	1.07683	28	0	0
2023.12.12	03:21:00	1.07684	1.07687	1.07682	1.07687	30	0	0
2023.12.12	03:22:00	1.07684	1.07695	1.07682	1.07693	15	0	0
2023.12.12	03:23:00	1.07691	1.07691	1.07682	1.07683	16	0	0
2023.12.12	03:24:00	1.07684	1.07686	1.07671	1.07676	26	0	0
2023.12.12	03:25:00	1.07678	1.07678	1.07663	1.07669	29	0	0
2023.12.12	03:26:00	1.07670	1.07675	1.07669	1.07670	23	0	0
2023.12.12	03:27:00	1.07672	1.07673	1.07667	1.07668	10	0	0
2023.12.12	03:28:00	1.07669	1.07670	1.07663	1.07669	16	0	0
2023.12.12	03:29:00	1.07667	1.07674	1.07667	1.07673	16	0	0
2023.12.12	03:30:00	1.07674	1.07675	1.07666	1.07668	22	0	0
2023.12.12	03:31:00	1.07669	1.07684	1.07669	1.07683	20	0	0
2023.12.12	03:32:00	1.07684	1.07692	1.07682	1.07684	19	0	0
2023.12.12	03:33:00	1.07686	1.07686	1.07678	1.07678	8	0	0
2023.12.12	03:34:00	1.07677	1.07681	1.07677	1.07677	7	0	0
2023.12.12	03:35:00	1.07678	1.07678	1.07670	1.07672	16	0	0
2023.12.12	03:36:00	1.07672	1.07677	1.07668	1.07669	21	0	0
2023.12.12	03:37:00	1.07670	1.07677	1.07667	1.07677	27	0	0
2023.12.12	03:38:00	1.07678	1.07682	1.07677	1.07680	17	0	0
2023.12.12	03:39:00	1.07682	1.07684	1.07681	1.07682	18	0	0
2023.12.12	03:40:00	1.07684	1.07684	1.07675	1.07675	35	0	0
2023.12.12	03:41:00	1.07678	1.07679	1.07672	1.07673	9	0	0
2023.12.12	03:42:00	1.07675	1.07675	1.07669	1.07673	11	0	0
2023.12.12	03:43:00	1.07667	1.07673	1.07666	1.07671	15	0	0
2023.12.12	03:44:00	1.07672	1.07674	1.07671	1.07672	23	0	0
2023.12.12	03:45:00	1.07673	1.07673	1.07666	1.07669	11	0	0
2023.12.12	03:46:00	1.07672	1.07672	1.07662	1.07672	18	0	0
2023.12.12	03:47:00	1.07671	1.07671	1.07666	1.07667	20	0	0
2023.12.12	03:48:00	1.07668	1.07668	1.07652	1.07652	19	0	0
2023.12.12	03:49:00	1.07653	1.07654	1.07652	1.07653	25	0	0
2023.12.12	03:50:00	1.07652	1.07663	1.07652	1.07660	26	0	0
2023.12.12	03:51:00	1.07659	1.07667	1.07657	1.07659	25	0	0
2023.12.12	03:52:00	1.07658	1.07658	1.07647	1.07657	30	0	0
2023.12.12	03:53:00	1.07656	1.07660	1.07653	1.07658	21	0	0
2023.12.12	03:54:00	1.07660	1.07672	1.07658	1.07667	29	0	0
2023.12.12	03:55:00	1.07668	1.07672	1.07668	1.07672	18	0	0
2023.12.12	03:56:00	1.07671	1.07672	1.07666	1.07666	12	0	0
2023.12.12	03:57:00	1.07667	1.07667	1.07657	1.07659	9	0	0
2023.12.12	03:58:00	1.07659	1.07660	1.07657	1.07657	11	0	0
2023.12.12	03:59:00	1.07658	1.07658	1.07648	1.07648	27	0	0
2023.12.12	04:00:00	1.07647	1.07648	1.07641	1.07643	12	0	0
2023.12.12	04:01:00	1.07642	1.07642	1.07636	1.07638	21	0	0
2023.12.12	04:02:00	1.07636	1.07643	1.07636	1.07643	12	0	0
2023.12.12	04:03:00	1.07647	1.07658	1.07647	1.07657	17	0	0
2023.12.12	04:04:00	1.07658	1.07660	1.07656	1.07657	13	0	0
2023.12.12	04:05:00	1.07656	1.07661	1.07655	1.07657	17	0	0
2023.12.12	04:06:00	1.07657	1.07673	1.07657	1.07673	19	0	0
2023.12.12	04:07:00	1.07672	1.07676	1.07670	1.07676	23	0	0
2023.12.12	04:08:00	1.07677	1.07687	1.07677	1.07682	20	0	0
2023.12.12	04:09:00	1.07683	1.07683	1.07674	1.07677	18	0	0
2023.12.12	04:10:00	1.07679	1.07681	1.07675	1.07677	18	0	0
2023.12.12	04:11:00	1.07677	1.07678	1.07671	1.07673	13	0	0
2023.12.12	04:12:00	1.07675	1.07675	1.07672	1.07673	13	0	0
2023.12.12	04:13:00	1.07672	1.07675	1.07666	1.07667	31	0	0
2023.12.12	04:14:00	1.07666	1.07668	1.07666	1.07666	17	0	0
2023.12.12	04:15:00	1.07667	1.07672	1.07666	1.07672	13	0	0
2023.12.12	04:16:00	1.07674	1.07678	1.07674	1.07676	24	0	0
2023.12.12	04:17:00	1.07675	1.07681	1.07675	1.07675	24	0	0
2023.12.12	04:18:00	1.07676	1.07678	1.07672	1.07677	21	0	0
2023.12.12	04:19:00	1.07676	1.07687	1.07676	1.07682	24	0	0
2023.12.12	04:20:00	1.07683	1.07687	1.07676	1.07677	31	0	0
2023.12.12	04:21:00	1.07676	1.07682	1.07676	1.07677	19	0	0
2023.12.12	04:22:00	1.07678	1.07679	1.07675	1.07678	13	0	0
2023.12.12	04:23:00	1.07679	1.07682	1.07675	1.07682	9	0	0
2023.12.12	04:24:00	1.07683	1.07687	1.07682	1.07687	11	0	0
2023.12.12	04:25:00	1.07688	1.07688	1.07678	1.07678	9	0	0
2023.12.12	04:26:00	1.07679	1.07688	1.07679	1.07688	19	0	0
2023.12.12	04:27:00	1.07688	1.07692	1.07683	1.07683	8	0	0
2023.12.12	04:28:00	1.07682	1.07688	1.07681	1.07688	16	0	0
2023.12.12	04:29:00	1.07685	1.07687	1.07685	1.07686	6	0	0
2023.12.12	04:30:00	1.07683	1.07687	1.07676	1.07678	14	0	0
2023.12.12	04:31:00	1.07676	1.07679	1.07672	1.07673	19	0	0
2023.12.12	04:32:00	1.07674	1.07682	1.07673	1.07681	21	0	0
2023.12.12	04:33:00	1.07681	1.07685	1.07681	1.07684	9	0	0
2023.12.12	04:34:00	1.07683	1.07690	1.07683	1.07689	13	0	0
2023.12.12	04:35:00	1.07688	1.07694	1.07687	1.07693	11	0	0
2023.12.12	04:36:00	1.07694	1.07699	1.07692	1.07697	25	0	0
2023.12.12	04:37:00	1.07698	1.07704	1.07694	1.07696	23	0	0
2023.12.12	04:38:00	1.07693	1.07693	1.07682	1.07686	21	0	0
2023.12.12	04:39:00	1.07686	1.07687	1.07680	1.07682	14	0	0
2023.12.12	04:40:00	1.07681	1.07681	1.07672	1.07676	20	0	0
2023.12.12	04:41:00	1.07676	1.07679	1.07676	1.07677	6	0	0
2023.12.12	04:42:00	1.07678	1.07682	1.07677	1.07681	14	0	0
2023.12.12	04:43:00	1.07682	1.07682	1.07674	1.07678	21	0	0
2023.12.12	04:44:00	1.07676	1.07677	1.07671	1.07672	17	0	0
2023.12.12	04:45:00	1.07671	1.07673	1.07670	1.07673	13	0	0
2023.12.12	04:46:00	1.07672	1.07672	1.07669	1.07672	13	0	0
2023.12.12	04:47:00	1.07673	1.07673	1.07671	1.07672	8	0	0
2023.12.12	04:48:00	1.07664	1.07664	1.07652	1.07653	17	0	0
2023.12.12	04:49:00	1.07654	1.07654	1.07653	1.07654	11	0	0
2023.12.12	04:50:00	1.07656	1.07657	1.07653	1.07653	17	0	0
2023.12.12	04:51:00	1.07650	1.07654	1.07640	1.07647	18	0	0
2023.12.12	04:52:00	1.07648	1.07649	1.07638	1.07642	14	0	0
2023.12.12	04:53:00	1.07641	1.07641	1.07624	1.07626	19	0	0
2023.12.12	04:54:00	1.07628	1.07629	1.07617	1.07626	19	0	0
2023.12.12	04:55:00	1.07627	1.07637	1.07626	1.07631	26	0	0
2023.12.12	04:56:00	1.07630	1.07631	1.07626	1.07626	11	0	0
2023.12.12	04:57:00	1.07625	1.07626	1.07621	1.07623	13	0	0
2023.12.12	04:58:00	1.07621	1.07625	1.07617	1.07624	29	0	0
2023.12.12	04:59:00	1.07623	1.07623	1.07614	1.07617	21	0	0
2023.12.12	05:00:00	1.07616	1.07617	1.07612	1.07613	15	0	0
2023.12.12	05:01:00	1.07612	1.07630	1.07612	1.07628	23	0	0
2023.12.12	05:02:00	1.07627	1.07636	1.07626	1.07636	25	0	0
2023.12.12	05:03:00	1.07636	1.07637	1.07633	1.07635	11	0	0
2023.12.12	05:04:00	1.07635	1.07641	1.07635	1.07640	9	0	0
2023.12.12	05:05:00	1.07640	1.07652	1.07639	1.07651	23	0	0
2023.12.12	05:06:00	1.07648	1.07652	1.07648	1.07650	15	0	0
2023.12.12	05:07:00	1.07651	1.07657	1.07647	1.07648	31	0	0
2023.12.12	05:08:00	1.07647	1.07652	1.07647	1.07652	11	0	0
2023.12.12	05:09:00	1.07651	1.07661	1.07651	1.07661	14	0	0
2023.12.12	05:10:00	1.07662	1.07666	1.07662	1.07663	19	0	0
2023.12.12	05:11:00	1.07664	1.07668	1.07662	1.07668	11	0	0
2023.12.12	05:12:00	1.07668	1.07674	1.07665	1.07672	10	0	0
2023.12.12	05:13:00	1.07673	1.07673	1.07670	1.07673	13	0	0
2023.12.12	05:14:00	1.07672	1.07673	1.07669	1.07669	10	0	0
2023.12.12	05:15:00	1.07670	1.07670	1.07657	1.07658	25	0	0
2023.12.12	05:16:00	1.07659	1.07663	1.07658	1.07660	17	0	0
2023.12.12	05:17:00	1.07661	1.07665	1.07658	1.07659	21	0	0
2023.12.12	05:18:00	1.07658	1.07661	1.07658	1.07658	15	0	0
2023.12.12	05:19:00	1.07659	1.07661	1.07658	1.07658	7	0	0
2023.12.12	05:20:00	1.07657	1.07663	1.07657	1.07660	16	0	0
2023.12.12	05:21:00	1.07659	1.07662	1.07652	1.07654	27	0	0
2023.12.12	05:22:00	1.07653	1.07657	1.07648	1.07657	14	0	0
2023.12.12	05:23:00	1.07656	1.07657	1.07651	1.07653	19	0	0
2023.12.12	05:24:00	1.07652	1.07660	1.07652	1.07658	18	0	0
2023.12.12	05:25:00	1.07657	1.07662	1.07657	1.07660	19	0	0
2023.12.12	05:26:00	1.07660	1.07661	1.07657	1.07657	11	0	0
2023.12.12	05:27:00	1.07658	1.07666	1.07656	1.07662	12	0	0
2023.12.12	05:28:00	1.07663	1.07672	1.07663	1.07672	9	0	0
2023.12.12	05:29:00	1.07672	1.07672	1.07666	1.07672	13	0	0
2023.12.12	05:30:00	1.07675	1.07682	1.07674	1.07682	11	0	0
2023.12.12	05:31:00	1.07683	1.07694	1.07683	1.07688	23	0	0
2023.12.12	05:32:00	1.07687	1.07691	1.07682	1.07688	10	0	0
2023.12.12	05:33:00	1.07687	1.07687	1.07683	1.07684	22	0	0
2023.12.12	05:34:00	1.07686	1.07687	1.07675	1.07679	20	0	0
2023.12.12	05:35:00	1.07678	1.07682	1.07678	1.07679	45	0	0
2023.12.12	05:36:00	1.07678	1.07681	1.07675	1.07677	15	0	0
2023.12.12	05:37:00	1.07676	1.07681	1.07675	1.07680	12	0	0
2023.12.12	05:38:00	1.07681	1.07690	1.07681	1.07684	9	0	0
2023.12.12	05:39:00	1.07682	1.07688	1.07682	1.07684	7	0	0
2023.12.12	05:40:00	1.07685	1.07691	1.07676	1.07679	15	0	0
2023.12.12	05:41:00	1.07679	1.07680	1.07672	1.07673	16	0	0
2023.12.12	05:42:00	1.07672	1.07674	1.07671	1.07672	14	0	0
2023.12.12	05:43:00	1.07673	1.07674	1.07672	1.07673	19	0	0
2023.12.12	05:44:00	1.07672	1.07673	1.07664	1.07668	21	0	0
2023.12.12	05:45:00	1.07669	1.07673	1.07669	1.07672	11	0	0
2023.12.12	05:46:00	1.07670	1.07677	1.07670	1.07677	6	0	0
2023.12.12	05:47:00	1.07674	1.07682	1.07674	1.07682	14	0	0
2023.12.12	05:48:00	1.07683	1.07683	1.07680	1.07680	8	0	0
2023.12.12	05:49:00	1.07681	1.07682	1.07681	1.07681	7	0	0
2023.12.12	05:50:00	1.07679	1.07679	1.07677	1.07678	15	0	0
2023.12.12	05:51:00	1.07677	1.07679	1.07675	1.07679	6	0	0
2023.12.12	05:52:00	1.07680	1.07682	1.07677	1.07678	14	0	0
2023.12.12	05:53:00	1.07679	1.07682	1.07677	1.07682	9	0	0
2023.12.12	05:54:00	1.07683	1.07684	1.07681	1.07682	18	0	0
2023.12.12	05:55:00	1.07683	1.07684	1.07679	1.07679	23	0	0
2023.12.12	05:56:00	1.07678	1.07684	1.07677	1.07683	14	0	0
2023.12.12	05:57:00	1.07682	1.07686	1.07682	1.07683	12	0	0
2023.12.12	05:58:00	1.07683	1.07687	1.07681	1.07684	17	0	0
2023.12.12	05:59:00	1.07683	1.07684	1.07682	1.07683	12	0	0
2023.12.12	06:00:00	1.07682	1.07683	1.07675	1.07678	13	0	0
2023.12.12	06:01:00	1.07676	1.07682	1.07676	1.07681	12	0	0
2023.12.12	06:02:00	1.07678	1.07683	1.07678	1.07683	14	0	0
2023.12.12	06:03:00	1.07682	1.07683	1.07678	1.07682	9	0	0
2023.12.12	06:04:00	1.07684	1.07684	1.07680	1.07682	8	0	0
2023.12.12	06:05:00	1.07679	1.07684	1.07679	1.07683	6	0	0
2023.12.12	06:06:00	1.07682	1.07682	1.07678	1.07678	14	0	0
2023.12.12	06:07:00	1.07677	1.07679	1.07671	1.07679	9	0	0
2023.12.12	06:08:00	1.07678	1.07686	1.07678	1.07679	7	0	0
2023.12.12	06:09:00	1.07680	1.07684	1.07680	1.07682	12	0	0
2023.12.12	06:10:00	1.07681	1.07684	1.07677	1.07684	12	0	0
2023.12.12	06:11:00	1.07683	1.07694	1.07683	1.07689	12	0	0
2023.12.12	06:12:00	1.07689	1.07691	1.07684	1.07685	18	0	0
2023.12.12	06:13:00	1.07686	1.07686	1.07682	1.07682	10	0	0
2023.12.12	06:14:00	1.07682	1.07683	1.07681	1.07682	9	0	0
2023.12.12	06:15:00	1.07684	1.07684	1.07677	1.07678	12	0	0
2023.12.12	06:16:00	1.07679	1.07687	1.07678	1.07687	7	0	0
2023.12.12	06:17:00	1.07686	1.07689	1.07684	1.07688	10	0	0
2023.12.12	06:18:00	1.07689	1.07690	1.07684	1.07686	17	0	0
2023.12.12	06:19:00	1.07684	1.07689	1.07683	1.07687	22	0	0
2023.12.12	06:20:00	1.07686	1.07686	1.07683	1.07684	5	0	0
2023.12.12	06:21:00	1.07683	1.07684	1.07681	1.07683	7	0	0
2023.12.12	06:22:00	1.07684	1.07684	1.07679	1.07684	10	0	0
2023.12.12	06:23:00	1.07683	1.07683	1.07678	1.07681	9	0	0
2023.12.12	06:24:00	1.07680	1.07682	1.07679	1.07682	14	0	0
2023.12.12	06:25:00	1.07681	1.07682	1.07681	1.07682	4	0	0
2023.12.12	06:26:00	1.07681	1.07683	1.07677	1.07678	10	0	0
2023.12.12	06:27:00	1.07677	1.07678	1.07676	1.07678	16	0	0
2023.12.12	06:28:00	1.07677	1.07677	1.07671	1.07672	7	0	0
2023.12.12	06:29:00	1.07670	1.07676	1.07670	1.07676	5	0	0
2023.12.12	06:30:00	1.07677	1.07682	1.07676	1.07682	11	0	0
2023.12.12	06:31:00	1.07681	1.07682	1.07675	1.07675	11	0	0
2023.12.12	06:32:00	1.07673	1.07674	1.07671	1.07674	8	0	0
2023.12.12	06:33:00	1.07673	1.07674	1.07669	1.07669	9	0	0
2023.12.12	06:34:00	1.07670	1.07679	1.07669	1.07679	8	0	0
2023.12.12	06:35:00	1.07678	1.07678	1.07672	1.07677	13	0	0
2023.12.12	06:36:00	1.07676	1.07677	1.07674	1.07675	12	0	0
2023.12.12	06:37:00	1.07674	1.07677	1.07674	1.07674	10	0	0
2023.12.12	06:38:00	1.07673	1.07673	1.07670	1.07671	11	0	0
2023.12.12	06:39:00	1.07670	1.07673	1.07668	1.07673	12	0	0
2023.12.12	06:40:00	1.07670	1.07670	1.07662	1.07663	16	0	0
2023.12.12	06:41:00	1.07664	1.07665	1.07661	1.07665	20	0	0
2023.12.12	06:42:00	1.07664	1.07664	1.07661	1.07664	25	0	0
2023.12.12	06:43:00	1.07663	1.07664	1.07662	1.07663	17	0	0
2023.12.12	06:44:00	1.07663	1.07663	1.07660	1.07661	9	0	0
2023.12.12	06:45:00	1.07662	1.07665	1.07658	1.07658	19	0	0
